ohrc_index,source_scene_id,source_scene_root,acquisition_utc,tile_row,tile_col,native_r0,native_c0,native_size_px,encoder_size_px,ground_footprint_m,resolution_m_per_px,lat,lon,sun_azimuth,sun_elevation,solar_incidence,tdi_stages,bits_selection,orbit_limb_direction,spacecraft_yaw_direction,saturation_fraction,structural_jpeg,illumination_jpeg,embedding_norm,PC1,PC2
578,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,57,8,58368,8192,2048,256,512.0,0.25,7.6305123925,296.18111702,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00057_c008_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00057_c008_illum.jpg,9.461201,-1.1798272,-3.458776
579,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,57,9,58368,9216,2048,256,512.0,0.25,7.6304002529,296.19019931,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00057_c009_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00057_c009_illum.jpg,8.819502,-0.81962407,-2.5791857
580,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,58,0,59392,0,2048,256,512.0,0.25,7.62224577,296.1089565,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c000_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c000_illum.jpg,7.918299,-1.7980181,2.112427
581,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,58,1,59392,1024,2048,256,512.0,0.25,7.6221390846,296.11797894,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c001_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c001_illum.jpg,8.187668,-2.072907,1.3475279
582,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,58,2,59392,2048,2048,256,512.0,0.25,7.622031720400001,296.12700911,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c002_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c002_illum.jpg,9.726469,-3.3198931,1.9285222
583,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,58,3,59392,3072,2048,256,512.0,0.25,7.6219236874,296.13604576,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c003_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c003_illum.jpg,8.343543,-1.1294342,2.4364974
584,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,58,4,59392,4096,2048,256,512.0,0.25,7.6218149639,296.14509068,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c004_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c004_illum.jpg,8.6191435,-1.0721439,1.8790996
585,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,58,5,59392,5120,2048,256,512.0,0.25,7.621705566,296.15414250000003,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c005_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c005_illum.jpg,8.576783,-1.07032,-0.296425
586,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,58,6,59392,6144,2048,256,512.0,0.25,7.6215954774,296.1632019,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c006_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c006_illum.jpg,6.439929,2.1548162,0.36427757
587,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,58,7,59392,7168,2048,256,512.0,0.25,7.621484711999999,296.17226923,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c007_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c007_illum.jpg,7.9224005,1.1487869,-0.83658797
588,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,58,8,59392,8192,2048,256,512.0,0.25,7.6213732586,296.18134304,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c008_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c008_illum.jpg,8.818778,-0.5273318,-2.100353
589,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,58,9,59392,9216,2048,256,512.0,0.25,7.621261109100001,296.19042492000005,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c009_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00058_c009_illum.jpg,8.050378,0.39275077,-1.2713579
590,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,59,0,60416,0,2048,256,512.0,0.25,7.6131040577,296.1091915200001,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c000_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c000_illum.jpg,7.938657,-1.1787459,1.8007104
591,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,59,1,60416,1024,2048,256,512.0,0.25,7.612997377299999,296.11821345,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c001_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c001_illum.jpg,8.325521,-0.6166493,0.37229812
592,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,59,2,60416,2048,2048,256,512.0,0.25,7.6128900155,296.12724313,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c002_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c002_illum.jpg,7.8333197,-0.8140986,2.2607272
593,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,59,3,60416,3072,2048,256,512.0,0.25,7.612781980099999,296.13627978,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c003_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c003_illum.jpg,8.15692,-0.5545043,2.3565717
594,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,59,4,60416,4096,2048,256,512.0,0.25,7.612673261299999,296.1453247,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c004_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c004_illum.jpg,7.386219,0.5147578,1.9159776
595,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,59,5,60416,5120,2048,256,512.0,0.25,7.6125638638,296.15437607000007,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c005_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c005_illum.jpg,8.044842,0.7708149,-1.2254956
596,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,59,6,60416,6144,2048,256,512.0,0.25,7.6124537796,296.16343592,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c006_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c006_illum.jpg,6.277107,2.8264499,-0.20503671
597,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,59,7,60416,7168,2048,256,512.0,0.25,7.6123430117,296.17250225,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c007_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c007_illum.jpg,8.398364,0.80012375,-0.62436837
598,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,59,8,60416,8192,2048,256,512.0,0.25,7.612231556499999,296.18157657000006,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c008_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c008_illum.jpg,8.51778,0.23672444,-2.0347772
599,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,59,9,60416,9216,2048,256,512.0,0.25,7.6121194119,296.19065794,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c009_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00059_c009_illum.jpg,7.636153,0.7477463,-1.7928303
600,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,60,0,61440,0,2048,256,512.0,0.25,7.6039692723,296.10941531,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c000_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c000_illum.jpg,8.019744,-0.111766845,2.2571409
601,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,60,1,61440,1024,2048,256,512.0,0.25,7.6038626068,296.11843724000005,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c001_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c001_illum.jpg,8.549644,-0.4258302,1.4003057
602,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,60,2,61440,2048,2048,256,512.0,0.25,7.6037552604,296.12746692,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c002_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c002_illum.jpg,7.583443,-0.14864962,1.505769
603,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,60,3,61440,3072,2048,256,512.0,0.25,7.6036472374,296.1365036,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c003_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c003_illum.jpg,7.71336,-0.18611827,2.0762112
604,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,60,4,61440,4096,2048,256,512.0,0.25,7.6035385335,296.14554776,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c004_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c004_illum.jpg,7.1800923,1.0826434,1.4098634
605,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,60,5,61440,5120,2048,256,512.0,0.25,7.603429156,296.15459986,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c005_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c005_illum.jpg,6.5721602,2.6821218,0.6569736
606,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,60,6,61440,6144,2048,256,512.0,0.25,7.603319091799999,296.16365871000005,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c006_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c006_illum.jpg,7.797381,1.5462773,-0.40968227
607,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,60,7,61440,7168,2048,256,512.0,0.25,7.6032083388,296.17272504,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c007_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c007_illum.jpg,8.262974,0.62230635,-0.60361016
608,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,60,8,61440,8192,2048,256,512.0,0.25,7.6030969036,296.18179911999994,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c008_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c008_illum.jpg,8.397359,0.97433645,-2.3747911
609,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,60,9,61440,9216,2048,256,512.0,0.25,7.6029847768,296.190881,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c009_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00060_c009_illum.jpg,8.336549,-0.029737655,-1.4979166
610,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,61,0,62464,0,2048,256,512.0,0.25,7.5948336882,296.10964131,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c000_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c000_illum.jpg,7.650056,0.3828849,1.660757
611,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,61,1,62464,1024,2048,256,512.0,0.25,7.5947270324,296.11866303000005,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c001_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c001_illum.jpg,7.738782,0.23907024,0.96914375
612,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,61,2,62464,2048,2048,256,512.0,0.25,7.594619693299999,296.1276922,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c002_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c002_illum.jpg,7.8784757,0.28619432,0.4375835
613,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,61,3,62464,3072,2048,256,512.0,0.25,7.594511680299999,296.13672884999994,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c003_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c003_illum.jpg,6.850554,1.41492,1.3843801
614,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,61,4,62464,4096,2048,256,512.0,0.25,7.5944029861,296.14577295,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c004_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c004_illum.jpg,6.855971,2.284368,0.844753
615,ch2_ohr_ncp_20260331T1105235288_d_img_d18,D:\ISRO\OHRC_raws\ch2_ohr_ncp_20260331T1105235288_d_img_d18,2026-03-31T11:05:23.5288Z,61,5,62464,5120,2048,256,512.0,0.25,7.5942936183,296.15482459,89.38302,1.895764,88.104236,TDI64,msb,Ascending,True,0.0,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c005_structural.jpg,D:\ISRO\OHRC_tiles\ch2_ohr_ncp_20260331T1105235288_d_img_d18\ch2_ohr_ncp_20260331T1105235288_d_img_d18_r00061_c005_illum.jpg,6.8312955,3.0477648,0.13093494
