filename,product_code,camera,observation_time_utc,archive_start_time_utc,product_size_bytes,altitude_km,product_type,end_time
ch2_tmc_ncn_20200129T1257183558_d_img_d18.zip,NCN,NADIR,2020-01-29 12:57:18.355800+00:00,2020-01-29 12:57:18.355000+00:00,1448648000,89.72,IMG,2020-01-29 13:07:04.334000+00:00
ch2_tmc_nca_20200129T1257183558_d_img_d18.zip,NCA,AFT,2020-01-29 12:57:18.355800+00:00,2020-01-29 12:57:18.355000+00:00,1448640000,89.72,IMG,2020-01-29 13:07:04.334000+00:00
ch2_tmc_nca_20200131T1010006367_d_img_d18.zip,NCA,AFT,2020-01-31 10:10:00.636700+00:00,2020-01-31 10:10:00.636000+00:00,1443280000,83.03,IMG,2020-01-31 10:19:44.444000+00:00
ch2_tmc_ncf_20200131T1010006367_d_img_d18.zip,NCF,FORE,2020-01-31 10:10:00.636700+00:00,2020-01-31 10:10:00.636000+00:00,1443272000,83.03,IMG,2020-01-31 10:19:44.441000+00:00
ch2_tmc_ncn_20200131T1010006367_d_img_d18.zip,NCN,NADIR,2020-01-31 10:10:00.636700+00:00,2020-01-31 10:10:00.636000+00:00,1443272000,83.03,IMG,2020-01-31 10:19:44.441000+00:00
ch2_tmc_nca_20200207T0716469418_d_img_d18.zip,NCA,AFT,2020-02-07 07:16:46.941800+00:00,2020-02-07 07:16:46.941000+00:00,1440424000,84.93,IMG,2020-02-07 07:26:29.594000+00:00
ch2_tmc_ncf_20200207T0716469418_d_img_d18.zip,NCF,FORE,2020-02-07 07:16:46.941800+00:00,2020-02-07 07:16:46.941000+00:00,1440416000,84.93,IMG,2020-02-07 07:26:29.591000+00:00
ch2_tmc_ncn_20200207T0716469418_d_img_d18.zip,NCN,NADIR,2020-02-07 07:16:46.941800+00:00,2020-02-07 07:16:46.941000+00:00,1440424000,84.93,IMG,2020-02-07 07:26:29.594000+00:00
ch2_tmc_nca_20200211T2052133793_d_img_d18.zip,NCA,AFT,2020-02-11 20:52:13.379300+00:00,2020-02-11 20:52:13.379000+00:00,1460672000,118.75,IMG,2020-02-11 21:02:04.222000+00:00
ch2_tmc_ncf_20200211T2052133793_d_img_d18.zip,NCF,FORE,2020-02-11 20:52:13.379300+00:00,2020-02-11 20:52:13.379000+00:00,1460680000,118.75,IMG,2020-02-11 21:02:04.225000+00:00
ch2_tmc_ncn_20200211T2052133793_d_img_d18.zip,NCN,NADIR,2020-02-11 20:52:13.379300+00:00,2020-02-11 20:52:13.379000+00:00,1460672000,118.75,IMG,2020-02-11 21:02:04.222000+00:00
ch2_tmc_ncn_20200212T2045445780_d_img_d18.zip,NCN,NADIR,2020-02-12 20:45:44.578000+00:00,2020-02-12 20:45:44.578000+00:00,1468896000,118.19,IMG,2020-02-12 20:55:38.750000+00:00
ch2_tmc_nca_20200212T2045445780_d_img_d18.zip,NCA,AFT,2020-02-12 20:45:44.578000+00:00,2020-02-12 20:45:44.578000+00:00,1468904000,118.19,IMG,2020-02-12 20:55:38.750000+00:00
ch2_tmc_ncf_20200212T2045445780_d_img_d18.zip,NCF,FORE,2020-02-12 20:45:44.578000+00:00,2020-02-12 20:45:44.578000+00:00,1468904000,118.19,IMG,2020-02-12 20:55:38.747000+00:00
ch2_tmc_ncn_20200526T0526071367_d_img_d18.zip,NCN,NADIR,2020-05-26 05:26:07.136700+00:00,2020-05-26 05:26:07.136000+00:00,1463200000,99.57,IMG,2020-05-26 05:35:59.355000+00:00
ch2_tmc_ncf_20200526T0526071367_d_img_d18.zip,NCF,FORE,2020-05-26 05:26:07.136700+00:00,2020-05-26 05:26:07.136000+00:00,1463208000,99.57,IMG,2020-05-26 05:35:59.355000+00:00
ch2_tmc_nca_20200526T0526071367_d_img_d18.zip,NCA,AFT,2020-05-26 05:26:07.136700+00:00,2020-05-26 05:26:07.136000+00:00,1463208000,99.57,IMG,2020-05-26 05:35:59.300000+00:00
ch2_tmc_nca_20200527T0859584815_d_img_d18.zip,NCA,AFT,2020-05-27 08:59:58.481500+00:00,2020-05-27 08:59:58.481000+00:00,1455936000,95.38,IMG,2020-05-27 09:09:46.973000+00:00
ch2_tmc_ncf_20200527T0859584815_d_img_d18.zip,NCF,FORE,2020-05-27 08:59:58.481500+00:00,2020-05-27 08:59:58.481000+00:00,1455936000,95.38,IMG,2020-05-27 09:09:46.973000+00:00
ch2_tmc_ncn_20200527T0859584815_d_img_d18.zip,NCN,NADIR,2020-05-27 08:59:58.481500+00:00,2020-05-27 08:59:58.481000+00:00,1455928000,95.38,IMG,2020-05-27 09:09:46.970000+00:00
ch2_tmc_nca_20200603T1219138261_d_img_d18.zip,NCA,AFT,2020-06-03 12:19:13.826100+00:00,2020-06-03 12:19:13.826000+00:00,1466048000,106.96,IMG,2020-06-03 12:29:06.991000+00:00
ch2_tmc_ncf_20200603T1219138261_d_img_d18.zip,NCF,FORE,2020-06-03 12:19:13.826100+00:00,2020-06-03 12:19:13.826000+00:00,1466056000,106.96,IMG,2020-06-03 12:29:06.102000+00:00
ch2_tmc_ncn_20200603T1219138261_d_img_d18.zip,NCN,NADIR,2020-06-03 12:19:13.826100+00:00,2020-06-03 12:19:13.826000+00:00,1466056000,106.96,IMG,2020-06-03 12:29:06.102000+00:00
ch2_tmc_nca_20200606T1904309386_d_img_d18.zip,NCA,AFT,2020-06-06 19:04:30.938600+00:00,2020-06-06 19:04:30.938000+00:00,1569848000,106.62,IMG,2020-06-06 19:15:05.942000+00:00
ch2_tmc_ncf_20200606T1904309386_d_img_d18.zip,NCF,FORE,2020-06-06 19:04:30.938600+00:00,2020-06-06 19:04:30.938000+00:00,1569840000,106.62,IMG,2020-06-06 19:15:05.939000+00:00
ch2_tmc_ncn_20200606T1904309386_d_img_d18.zip,NCN,NADIR,2020-06-06 19:04:30.938600+00:00,2020-06-06 19:04:30.938000+00:00,1569848000,106.62,IMG,2020-06-06 19:15:05.942000+00:00
ch2_tmc_ncf_20200607T1446398956_d_img_d18.zip,NCF,FORE,2020-06-07 14:46:39.895600+00:00,2020-06-07 14:46:39.895000+00:00,1571944000,107.85,IMG,2020-06-07 14:57:15.747000+00:00
ch2_tmc_ncn_20200607T1446398956_d_img_d18.zip,NCN,NADIR,2020-06-07 14:46:39.895600+00:00,2020-06-07 14:46:39.895000+00:00,1571936000,107.85,IMG,2020-06-07 14:57:15.747000+00:00
ch2_tmc_nca_20200607T1446398956_d_img_d18.zip,NCA,AFT,2020-06-07 14:46:39.895600+00:00,2020-06-07 14:46:39.895000+00:00,1571944000,107.85,IMG,2020-06-07 14:57:15.744000+00:00
ch2_tmc_nca_20200607T1842575252_d_img_d18.zip,NCA,AFT,2020-06-07 18:42:57.525200+00:00,2020-06-07 18:42:57.525000+00:00,1572064000,108.03,IMG,2020-06-07 18:53:33.425000+00:00
ch2_tmc_ncf_20200607T1842575252_d_img_d18.zip,NCF,FORE,2020-06-07 18:42:57.525200+00:00,2020-06-07 18:42:57.525000+00:00,1572064000,108.03,IMG,2020-06-07 18:53:33.425000+00:00
ch2_tmc_ncn_20200607T1842575252_d_img_d18.zip,NCN,NADIR,2020-06-07 18:42:57.525200+00:00,2020-06-07 18:42:57.525000+00:00,1572056000,108.03,IMG,2020-06-07 18:53:33.422000+00:00
ch2_tmc_nca_20200607T2239162106_d_img_d18.zip,NCA,AFT,2020-06-07 22:39:16.210600+00:00,2020-06-07 22:39:16.210000+00:00,1572384000,108.15,IMG,2020-06-07 22:49:52.240000+00:00
ch2_tmc_ncf_20200607T2239162106_d_img_d18.zip,NCF,FORE,2020-06-07 22:39:16.210600+00:00,2020-06-07 22:39:16.210000+00:00,1572376000,108.15,IMG,2020-06-07 22:49:52.237000+00:00
ch2_tmc_ncn_20200607T2239162106_d_img_d18.zip,NCN,NADIR,2020-06-07 22:39:16.210600+00:00,2020-06-07 22:39:16.210000+00:00,1572376000,108.15,IMG,2020-06-07 22:49:52.237000+00:00
ch2_tmc_nca_20200608T1622389722_d_img_d18.zip,NCA,AFT,2020-06-08 16:22:38.972200+00:00,2020-06-08 16:22:38.972000+00:00,1577128000,109.12,IMG,2020-06-08 16:33:16.921000+00:00
ch2_tmc_ncf_20200608T1622389722_d_img_d18.zip,NCF,FORE,2020-06-08 16:22:38.972200+00:00,2020-06-08 16:22:38.972000+00:00,1577128000,109.12,IMG,2020-06-08 16:33:16.921000+00:00
ch2_tmc_ncn_20200608T1622389722_d_img_d18.zip,NCN,NADIR,2020-06-08 16:22:38.972200+00:00,2020-06-08 16:22:38.972000+00:00,1577120000,109.12,IMG,2020-06-08 16:33:16.917000+00:00
ch2_tmc_ncn_20200608T2023424886_d_img_d18.zip,NCN,NADIR,2020-06-08 20:23:42.488600+00:00,2020-06-08 20:23:42.488000+00:00,870960000,109.07,IMG,2020-06-08 20:29:34.790000+00:00
ch2_tmc_nca_20200608T2023424886_d_img_d18.zip,NCA,AFT,2020-06-08 20:23:42.488600+00:00,2020-06-08 20:23:42.488000+00:00,870960000,109.07,IMG,2020-06-08 20:29:34.787000+00:00
ch2_tmc_ncf_20200608T2023424886_d_img_d18.zip,NCF,FORE,2020-06-08 20:23:42.488600+00:00,2020-06-08 20:23:42.488000+00:00,870952000,109.07,IMG,2020-06-08 20:29:34.790000+00:00
ch2_tmc_ncf_20200609T1600218929_d_img_d18.zip,NCF,FORE,2020-06-09 16:00:21.892900+00:00,2020-06-09 16:00:21.892000+00:00,1579544000,108.52,IMG,2020-06-09 16:11:00.818000+00:00
ch2_tmc_ncn_20200609T1600218929_d_img_d18.zip,NCN,NADIR,2020-06-09 16:00:21.892900+00:00,2020-06-09 16:00:21.892000+00:00,1579536000,108.52,IMG,2020-06-09 16:11:00.818000+00:00
ch2_tmc_nca_20200609T1600218929_d_img_d18.zip,NCA,AFT,2020-06-09 16:00:21.892900+00:00,2020-06-09 16:00:21.892000+00:00,1579544000,108.52,IMG,2020-06-09 16:11:00.815000+00:00
ch2_tmc_nca_20200609T1956387174_d_img_d18.zip,NCA,AFT,2020-06-09 19:56:38.717400+00:00,2020-06-09 19:56:38.717000+00:00,1577120000,108.49,IMG,2020-06-09 20:07:16.662000+00:00
ch2_tmc_ncf_20200609T1956387174_d_img_d18.zip,NCF,FORE,2020-06-09 19:56:38.717400+00:00,2020-06-09 19:56:38.717000+00:00,1577128000,108.49,IMG,2020-06-09 20:07:16.666000+00:00
ch2_tmc_ncn_20200609T1956387174_d_img_d18.zip,NCN,NADIR,2020-06-09 19:56:38.717400+00:00,2020-06-09 19:56:38.717000+00:00,1577128000,108.49,IMG,2020-06-09 20:07:16.666000+00:00
ch2_tmc_nca_20200611T2110065660_d_img_d18.zip,NCA,AFT,2020-06-11 21:10:06.566000+00:00,2020-06-11 21:10:06.566000+00:00,1572064000,107.51,IMG,2020-06-11 21:20:41.906000+00:00
ch2_tmc_ncf_20200611T2110065660_d_img_d18.zip,NCF,FORE,2020-06-11 21:10:06.566000+00:00,2020-06-11 21:10:06.566000+00:00,1572064000,107.51,IMG,2020-06-11 21:20:41.906000+00:00
ch2_tmc_ncn_20200611T2110065660_d_img_d18.zip,NCN,NADIR,2020-06-11 21:10:06.566000+00:00,2020-06-11 21:10:06.566000+00:00,1572056000,107.51,IMG,2020-06-11 21:20:41.902000+00:00
ch2_tmc_nca_20200615T1942454760_d_img_d18.zip,NCA,AFT,2020-06-15 19:42:45.476000+00:00,2020-06-15 19:42:45.476000+00:00,1590104000,119.35,IMG,2020-06-15 19:53:28.673000+00:00
ch2_tmc_ncf_20200615T1942454760_d_img_d18.zip,NCF,FORE,2020-06-15 19:42:45.476000+00:00,2020-06-15 19:42:45.476000+00:00,1590104000,119.35,IMG,2020-06-15 19:53:28.673000+00:00
ch2_tmc_ncn_20200615T1942454760_d_img_d18.zip,NCN,NADIR,2020-06-15 19:42:45.476000+00:00,2020-06-15 19:42:45.476000+00:00,1590096000,119.35,IMG,2020-06-15 19:53:28.670000+00:00
ch2_tmc_ncf_20200617T0115145094_d_img_d18.zip,NCF,FORE,2020-06-17 01:15:14.509400+00:00,2020-06-17 01:15:14.509000+00:00,1599824000,125.35,IMG,2020-06-17 01:26:01.638000+00:00
ch2_tmc_ncn_20200617T0115145094_d_img_d18.zip,NCN,NADIR,2020-06-17 01:15:14.509400+00:00,2020-06-17 01:15:14.509000+00:00,1599824000,125.35,IMG,2020-06-17 01:26:01.638000+00:00
ch2_tmc_nca_20200617T0115145126_d_img_d18.zip,NCA,AFT,2020-06-17 01:15:14.512600+00:00,2020-06-17 01:15:14.512000+00:00,1599808000,125.35,IMG,2020-06-17 01:26:01.635000+00:00
ch2_tmc_nca_20200618T0449412205_d_img_d18.zip,NCA,AFT,2020-06-18 04:49:41.220500+00:00,2020-06-18 04:49:41.220000+00:00,1560376000,124.28,IMG,2020-06-18 05:00:12.393000+00:00
ch2_tmc_ncf_20200618T0449412205_d_img_d18.zip,NCF,FORE,2020-06-18 04:49:41.220500+00:00,2020-06-18 04:49:41.220000+00:00,1560376000,124.28,IMG,2020-06-18 05:00:12.393000+00:00
ch2_tmc_ncn_20200618T0449412238_d_img_d18.zip,NCN,NADIR,2020-06-18 04:49:41.223800+00:00,2020-06-18 04:49:41.223000+00:00,1560384000,124.28,IMG,2020-06-18 05:00:12.399000+00:00
ch2_tmc_nca_20200618T2233035392_d_img_d18.zip,NCA,AFT,2020-06-18 22:33:03.539200+00:00,2020-06-18 22:33:03.539000+00:00,1491232000,124.4,IMG,2020-06-18 22:43:06.743000+00:00
ch2_tmc_ncf_20200618T2233035392_d_img_d18.zip,NCF,FORE,2020-06-18 22:33:03.539200+00:00,2020-06-18 22:33:03.539000+00:00,1491232000,124.4,IMG,2020-06-18 22:43:06.743000+00:00
ch2_tmc_ncn_20200618T2233035392_d_img_d18.zip,NCN,NADIR,2020-06-18 22:33:03.539200+00:00,2020-06-18 22:33:03.539000+00:00,1491232000,124.4,IMG,2020-06-18 22:43:06.743000+00:00
ch2_tmc_nca_20200619T0229205016_d_img_d18.zip,NCA,AFT,2020-06-19 02:29:20.501600+00:00,2020-06-19 02:29:20.501000+00:00,1597376000,124.18,IMG,2020-06-19 02:40:06.640000+00:00
ch2_tmc_ncf_20200619T0229205016_d_img_d18.zip,NCF,FORE,2020-06-19 02:29:20.501600+00:00,2020-06-19 02:29:20.501000+00:00,1597368000,124.18,IMG,2020-06-19 02:40:06.637000+00:00
ch2_tmc_ncn_20200619T0229205016_d_img_d18.zip,NCN,NADIR,2020-06-19 02:29:20.501600+00:00,2020-06-19 02:29:20.501000+00:00,1597376000,124.18,IMG,2020-06-19 02:40:06.640000+00:00
ch2_tmc_nca_20200619T0625382796_d_img_d18.zip,NCA,AFT,2020-06-19 06:25:38.279600+00:00,2020-06-19 06:25:38.279000+00:00,1597696000,123.38,IMG,2020-06-19 06:36:24.548000+00:00
ch2_tmc_ncf_20200619T0625382796_d_img_d18.zip,NCF,FORE,2020-06-19 06:25:38.279600+00:00,2020-06-19 06:25:38.279000+00:00,1597688000,123.38,IMG,2020-06-19 06:36:24.544000+00:00
ch2_tmc_ncn_20200619T0625382796_d_img_d18.zip,NCN,NADIR,2020-06-19 06:25:38.279600+00:00,2020-06-19 06:25:38.279000+00:00,1597696000,123.38,IMG,2020-06-19 06:36:24.548000+00:00
ch2_tmc_ncn_20200620T0008527417_d_img_d18.zip,NCN,NADIR,2020-06-20 00:08:52.741700+00:00,2020-06-20 00:08:52.741000+00:00,1587248000,118.83,IMG,2020-06-20 00:19:34.787000+00:00
ch2_tmc_ncf_20200620T0008527417_d_img_d18.zip,NCF,FORE,2020-06-20 00:08:52.741700+00:00,2020-06-20 00:08:52.741000+00:00,1587256000,118.83,IMG,2020-06-20 00:19:34.787000+00:00
ch2_tmc_nca_20200620T0008527417_d_img_d18.zip,NCA,AFT,2020-06-20 00:08:52.741700+00:00,2020-06-20 00:08:52.741000+00:00,1587256000,118.83,IMG,2020-06-20 00:19:34.784000+00:00
ch2_tmc_ncf_20200620T0008528614_d_img_d18.zip,NCF,FORE,2020-06-20 00:08:52.861400+00:00,2020-06-20 00:08:52.861000+00:00,1586960000,118.83,IMG,2020-06-20 00:19:34.787000+00:00
ch2_tmc_ncn_20200620T0008528614_d_img_d18.zip,NCN,NADIR,2020-06-20 00:08:52.861400+00:00,2020-06-20 00:08:52.861000+00:00,1586952000,118.83,IMG,2020-06-20 00:19:34.784000+00:00
ch2_tmc_nca_20200620T0008528647_d_img_d18.zip,NCA,AFT,2020-06-20 00:08:52.864700+00:00,2020-06-20 00:08:52.864000+00:00,1586952000,118.83,IMG,2020-06-20 00:19:34.787000+00:00
ch2_tmc_nca_20200620T0405094886_d_img_d18.zip,NCA,AFT,2020-06-20 04:05:09.488600+00:00,2020-06-20 04:05:09.488000+00:00,1461624000,117.74,IMG,2020-06-20 04:15:00.715000+00:00
ch2_tmc_ncf_20200620T0405094886_d_img_d18.zip,NCF,FORE,2020-06-20 04:05:09.488600+00:00,2020-06-20 04:05:09.488000+00:00,1461624000,117.74,IMG,2020-06-20 04:15:00.715000+00:00
ch2_tmc_ncn_20200620T0405094886_d_img_d18.zip,NCN,NADIR,2020-06-20 04:05:09.488600+00:00,2020-06-20 04:05:09.488000+00:00,1461616000,117.74,IMG,2020-06-20 04:15:00.712000+00:00
ch2_tmc_ncf_20200620T0801247846_d_img_d18.zip,NCF,FORE,2020-06-20 08:01:24.784600+00:00,2020-06-20 08:01:24.784000+00:00,1589512000,117.86,IMG,2020-06-20 08:12:07.742000+00:00
ch2_tmc_ncn_20200620T0801247846_d_img_d18.zip,NCN,NADIR,2020-06-20 08:01:24.784600+00:00,2020-06-20 08:01:24.784000+00:00,1589504000,117.86,IMG,2020-06-20 08:12:07.739000+00:00
ch2_tmc_nca_20200620T0801247878_d_img_d18.zip,NCA,AFT,2020-06-20 08:01:24.787800+00:00,2020-06-20 08:01:24.787000+00:00,1589504000,117.86,IMG,2020-06-20 08:12:07.742000+00:00
ch2_tmc_ncf_20200622T0123141151_d_img_d18.zip,NCF,FORE,2020-06-22 01:23:14.115100+00:00,2020-06-22 01:23:14.115000+00:00,1587568000,117.01,IMG,2020-06-22 01:33:56.287000+00:00
ch2_tmc_ncn_20200622T0123141151_d_img_d18.zip,NCN,NADIR,2020-06-22 01:23:14.115100+00:00,2020-06-22 01:23:14.115000+00:00,1587560000,117.01,IMG,2020-06-22 01:33:56.287000+00:00
ch2_tmc_nca_20200622T0123141151_d_img_d18.zip,NCA,AFT,2020-06-22 01:23:14.115100+00:00,2020-06-22 01:23:14.115000+00:00,1587568000,117.01,IMG,2020-06-22 01:33:56.283000+00:00
ch2_tmc_nca_20200622T0717449080_d_img_d18.zip,NCA,AFT,2020-06-22 07:17:44.908000+00:00,2020-06-22 07:17:44.908000+00:00,1582504000,115.89,IMG,2020-06-22 07:28:25.315000+00:00
ch2_tmc_ncf_20200622T0717449080_d_img_d18.zip,NCF,FORE,2020-06-22 07:17:44.908000+00:00,2020-06-22 07:17:44.908000+00:00,1582496000,115.89,IMG,2020-06-22 07:28:25.283000+00:00
ch2_tmc_ncn_20200622T0717449080_d_img_d18.zip,NCN,NADIR,2020-06-22 07:17:44.908000+00:00,2020-06-22 07:17:44.908000+00:00,1582504000,115.89,IMG,2020-06-22 07:28:25.315000+00:00
ch2_tmc_nca_20200623T0259161206_d_img_d18.zip,NCA,AFT,2020-06-23 02:59:16.120600+00:00,2020-06-23 02:59:16.120000+00:00,1574592000,110.88,IMG,2020-06-23 03:09:53.437000+00:00
ch2_tmc_ncf_20200623T0259161206_d_img_d18.zip,NCF,FORE,2020-06-23 02:59:16.120600+00:00,2020-06-23 02:59:16.120000+00:00,1574584000,110.88,IMG,2020-06-23 03:09:53.404000+00:00
ch2_tmc_ncn_20200623T0259161206_d_img_d18.zip,NCN,NADIR,2020-06-23 02:59:16.120600+00:00,2020-06-23 02:59:16.120000+00:00,1574592000,110.88,IMG,2020-06-23 03:09:53.437000+00:00
ch2_tmc_nca_20200623T0853439522_d_img_d18.zip,NCA,AFT,2020-06-23 08:53:43.952200+00:00,2020-06-23 08:53:43.952000+00:00,1566992000,110.23,IMG,2020-06-23 09:04:17.801000+00:00
ch2_tmc_ncf_20200623T0853439522_d_img_d18.zip,NCF,FORE,2020-06-23 08:53:43.952200+00:00,2020-06-23 08:53:43.952000+00:00,1566992000,110.23,IMG,2020-06-23 09:04:17.801000+00:00
ch2_tmc_ncn_20200623T0853439522_d_img_d18.zip,NCN,NADIR,2020-06-23 08:53:43.952200+00:00,2020-06-23 08:53:43.952000+00:00,1567000000,110.23,IMG,2020-06-23 09:04:17.804000+00:00
ch2_tmc_ncn_20200624T0237049049_d_img_d18.zip,NCN,NADIR,2020-06-24 02:37:04.904900+00:00,2020-06-24 02:37:04.904000+00:00,721512000,105.8,IMG,2020-06-24 02:41:56.755000+00:00
ch2_tmc_nca_20200624T0237049049_d_img_d18.zip,NCA,AFT,2020-06-24 02:37:04.904900+00:00,2020-06-24 02:37:04.904000+00:00,721512000,105.8,IMG,2020-06-24 02:41:56.752000+00:00
ch2_tmc_ncf_20200624T0237049049_d_img_d18.zip,NCF,FORE,2020-06-24 02:37:04.904900+00:00,2020-06-24 02:37:04.904000+00:00,721504000,105.8,IMG,2020-06-24 02:41:56.755000+00:00
ch2_tmc_ncf_20200624T0243201992_d_img_d18.zip,NCF,FORE,2020-06-24 02:43:20.199200+00:00,2020-06-24 02:43:20.199000+00:00,644584000,111.0,IMG,2020-06-24 02:47:40.931000+00:00
ch2_tmc_ncn_20200624T0243202023_d_img_d18.zip,NCN,NADIR,2020-06-24 02:43:20.202300+00:00,2020-06-24 02:43:20.202000+00:00,644584000,111.0,IMG,2020-06-24 02:47:40.935000+00:00
ch2_tmc_nca_20200624T0243202023_d_img_d18.zip,NCA,AFT,2020-06-24 02:43:20.202300+00:00,2020-06-24 02:43:20.202000+00:00,644584000,111.0,IMG,2020-06-24 02:47:40.935000+00:00
ch2_tmc_ncn_20200625T0809314916_d_img_d18.zip,NCN,NADIR,2020-06-25 08:09:31.491600+00:00,2020-06-25 08:09:31.491000+00:00,1577440000,114.98,IMG,2020-06-25 08:20:09.563000+00:00
ch2_tmc_nca_20200625T0809314916_d_img_d18.zip,NCA,AFT,2020-06-25 08:09:31.491600+00:00,2020-06-25 08:09:31.491000+00:00,1577432000,114.98,IMG,2020-06-25 08:20:09.567000+00:00
ch2_tmc_ncf_20200625T0809314916_d_img_d18.zip,NCF,FORE,2020-06-25 08:09:31.491600+00:00,2020-06-25 08:09:31.491000+00:00,1577440000,114.98,IMG,2020-06-25 08:20:09.567000+00:00
ch2_tmc_nca_20200627T0527573150_d_img_d18.zip,NCA,AFT,2020-06-27 05:27:57.315000+00:00,2020-06-27 05:27:57.315000+00:00,1577440000,116.73,IMG,2020-06-27 05:38:35.390000+00:00
ch2_tmc_ncf_20200627T0527573150_d_img_d18.zip,NCF,FORE,2020-06-27 05:27:57.315000+00:00,2020-06-27 05:27:57.315000+00:00,1577440000,116.73,IMG,2020-06-27 05:38:35.390000+00:00
ch2_tmc_ncn_20200627T0527573150_d_img_d18.zip,NCN,NADIR,2020-06-27 05:27:57.315000+00:00,2020-06-27 05:27:57.315000+00:00,1577448000,116.73,IMG,2020-06-27 05:38:35.393000+00:00
ch2_tmc_nca_20200628T0704222211_d_img_d18.zip,NCA,AFT,2020-06-28 07:04:22.221100+00:00,2020-06-28 07:04:22.221000+00:00,1582504000,118.99,IMG,2020-06-28 07:15:02.344000+00:00
ch2_tmc_ncf_20200628T0704222211_d_img_d18.zip,NCF,FORE,2020-06-28 07:04:22.221100+00:00,2020-06-28 07:04:22.221000+00:00,1582496000,118.99,IMG,2020-06-28 07:15:02.341000+00:00
ch2_tmc_ncn_20200628T0704222211_d_img_d18.zip,NCN,NADIR,2020-06-28 07:04:22.221100+00:00,2020-06-28 07:04:22.221000+00:00,1582504000,118.99,IMG,2020-06-28 07:15:02.344000+00:00
ch2_tmc_nca_20200629T0642409607_d_img_d18.zip,NCA,AFT,2020-06-29 06:42:40.960700+00:00,2020-06-29 06:42:40.960000+00:00,1585032000,121.65,IMG,2020-06-29 06:53:22.106000+00:00
ch2_tmc_ncf_20200629T0642409607_d_img_d18.zip,NCF,FORE,2020-06-29 06:42:40.960700+00:00,2020-06-29 06:42:40.960000+00:00,1585040000,121.65,IMG,2020-06-29 06:53:22.110000+00:00
ch2_tmc_ncn_20200629T0642409607_d_img_d18.zip,NCN,NADIR,2020-06-29 06:42:40.960700+00:00,2020-06-29 06:42:40.960000+00:00,1585040000,121.65,IMG,2020-06-29 06:53:22.110000+00:00
ch2_tmc_ncf_20200629T1039007613_d_img_d18.zip,NCF,FORE,2020-06-29 10:39:00.761300+00:00,2020-06-29 10:39:00.761000+00:00,1590096000,121.83,IMG,2020-06-29 10:49:43.955000+00:00
ch2_tmc_ncn_20200629T1039007613_d_img_d18.zip,NCN,NADIR,2020-06-29 10:39:00.761300+00:00,2020-06-29 10:39:00.761000+00:00,1590088000,121.83,IMG,2020-06-29 10:49:43.955000+00:00
ch2_tmc_nca_20200629T1039007613_d_img_d18.zip,NCA,AFT,2020-06-29 10:39:00.761300+00:00,2020-06-29 10:39:00.761000+00:00,1590096000,121.83,IMG,2020-06-29 10:49:43.952000+00:00
ch2_tmc_nca_20200629T1435199503_d_img_d18.zip,NCA,AFT,2020-06-29 14:35:19.950300+00:00,2020-06-29 14:35:19.950000+00:00,1589776000,121.94,IMG,2020-06-29 14:46:03.153000+00:00
ch2_tmc_ncf_20200629T1435199503_d_img_d18.zip,NCF,FORE,2020-06-29 14:35:19.950300+00:00,2020-06-29 14:35:19.950000+00:00,1589776000,121.94,IMG,2020-06-29 14:46:03.153000+00:00
ch2_tmc_ncn_20200629T1435199503_d_img_d18.zip,NCN,NADIR,2020-06-29 14:35:19.950300+00:00,2020-06-29 14:35:19.950000+00:00,1589776000,121.94,IMG,2020-06-29 14:46:03.153000+00:00
ch2_tmc_nca_20200629T1435201056_d_img_d18.zip,NCA,AFT,2020-06-29 14:35:20.105600+00:00,2020-06-29 14:35:20.105000+00:00,1589392000,121.94,IMG,2020-06-29 14:46:03.153000+00:00
ch2_tmc_ncf_20200629T1435201056_d_img_d18.zip,NCF,FORE,2020-06-29 14:35:20.105600+00:00,2020-06-29 14:35:20.105000+00:00,1589392000,121.94,IMG,2020-06-29 14:46:03.153000+00:00
ch2_tmc_ncn_20200629T1435201056_d_img_d18.zip,NCN,NADIR,2020-06-29 14:35:20.105600+00:00,2020-06-29 14:35:20.105000+00:00,1589392000,121.94,IMG,2020-06-29 14:46:03.153000+00:00
ch2_tmc_nca_20200630T0819002488_d_img_d18.zip,NCA,AFT,2020-06-30 08:19:00.248800+00:00,2020-06-30 08:19:00.248000+00:00,1589496000,122.13,IMG,2020-06-30 08:29:43.200000+00:00
ch2_tmc_ncf_20200630T0819002520_d_img_d18.zip,NCF,FORE,2020-06-30 08:19:00.252000+00:00,2020-06-30 08:19:00.252000+00:00,1589488000,122.13,IMG,2020-06-30 08:29:43.200000+00:00
ch2_tmc_ncn_20200630T0819002520_d_img_d18.zip,NCN,NADIR,2020-06-30 08:19:00.252000+00:00,2020-06-30 08:19:00.252000+00:00,1589480000,122.13,IMG,2020-06-30 08:29:43.197000+00:00
ch2_tmc_ncf_20200630T1215224158_d_img_d18.zip,NCF,FORE,2020-06-30 12:15:22.415800+00:00,2020-06-30 12:15:22.415000+00:00,1587488000,122.22,IMG,2020-06-30 12:26:04.555000+00:00
ch2_tmc_ncn_20200630T1215224158_d_img_d18.zip,NCN,NADIR,2020-06-30 12:15:22.415800+00:00,2020-06-30 12:15:22.415000+00:00,1587488000,122.22,IMG,2020-06-30 12:26:04.555000+00:00
