filename,product_code,start_time,end_time,product_size_bytes,altitude_km,archive_page
ch2_tmc_nca_20191201T0706462450_d_img_d18.zip,NCA,2019-12-01 07:06:46.245000+00:00,2019-12-01 07:16:17.762000+00:00,1412896000,94.68,218
ch2_tmc_ncn_20191201T0706462450_d_img_d18.zip,NCN,2019-12-01 07:06:46.245000+00:00,2019-12-01 07:16:17.762000+00:00,1412896000,94.68,225
ch2_tmc_ndn_20191201T0706462450_d_dtm_d18.zip,NDN,2019-12-01 07:06:46.245000+00:00,2019-12-01 07:16:17.762000+00:00,325769147,94.68,207
ch2_tmc_ndn_20191201T0706462450_d_oth_d18.zip,NDN,2019-12-01 07:06:46.245000+00:00,2019-12-01 07:16:17.762000+00:00,1303731979,94.68,208
ch2_tmc_nra_20191201T0706462450_d_img_d18.zip,NRA,2019-12-01 07:06:46.245000+00:00,2019-12-01 07:16:17.762000+00:00,1412896000,94.68,236
ch2_tmc_nrn_20191201T0706462450_d_img_d18.zip,NRN,2019-12-01 07:06:46.245000+00:00,2019-12-01 07:16:17.762000+00:00,1412896000,94.68,244
ch2_tmc_ncf_20191201T0706462483_d_img_d18.zip,NCF,2019-12-01 07:06:46.248000+00:00,2019-12-01 07:16:17.759000+00:00,1412880000,94.68,227
ch2_tmc_nrf_20191201T0706462483_d_img_d18.zip,NRF,2019-12-01 07:06:46.248000+00:00,2019-12-01 07:16:17.759000+00:00,1412880000,94.68,252
ch2_tmc_nca_20191201T0904339009_d_img_d18.zip,NCA,2019-12-01 09:04:33.900000+00:00,2019-12-01 09:14:05.288000+00:00,1412576000,94.87,221
ch2_tmc_ncf_20191201T0904339009_d_img_d18.zip,NCF,2019-12-01 09:04:33.900000+00:00,2019-12-01 09:14:05.288000+00:00,1412576000,94.87,218
ch2_tmc_nra_20191201T0904339009_d_img_d18.zip,NRA,2019-12-01 09:04:33.900000+00:00,2019-12-01 09:14:05.288000+00:00,1412520000,94.87,235
ch2_tmc_nrf_20191201T0904339009_d_img_d18.zip,NRF,2019-12-01 09:04:33.900000+00:00,2019-12-01 09:14:05.288000+00:00,1412520000,94.87,244
ch2_tmc_ncn_20191201T0904339041_d_img_d18.zip,NCN,2019-12-01 09:04:33.904000+00:00,2019-12-01 09:14:05.285000+00:00,1412560000,94.87,225
ch2_tmc_ndn_20191201T0904339041_d_dtm_d18.zip,NDN,2019-12-01 09:04:33.904000+00:00,2019-12-01 09:14:05.285000+00:00,337040775,94.87,210
ch2_tmc_ndn_20191201T0904339041_d_oth_d18.zip,NDN,2019-12-01 09:04:33.904000+00:00,2019-12-01 09:14:05.285000+00:00,1347537037,94.87,209
ch2_tmc_nrn_20191201T0904339041_d_img_d18.zip,NRN,2019-12-01 09:04:33.904000+00:00,2019-12-01 09:14:05.285000+00:00,1412496000,94.87,243
ch2_tmc_ncf_20191201T1102192527_d_img_d18.zip,NCF,2019-12-01 11:02:19.252000+00:00,2019-12-01 11:11:50.766000+00:00,1412888000,94.98,213
ch2_tmc_ncn_20191201T1102192527_d_img_d18.zip,NCN,2019-12-01 11:02:19.252000+00:00,2019-12-01 11:11:50.763000+00:00,1412880000,94.98,216
ch2_tmc_ndn_20191201T1102192527_d_dtm_d18.zip,NDN,2019-12-01 11:02:19.252000+00:00,2019-12-01 11:11:50.763000+00:00,309991933,94.98,13
ch2_tmc_ndn_20191201T1102192527_d_oth_d18.zip,NDN,2019-12-01 11:02:19.252000+00:00,2019-12-01 11:11:50.763000+00:00,1239391501,94.98,13
ch2_tmc_nrf_20191201T1102192527_d_img_d18.zip,NRF,2019-12-01 11:02:19.252000+00:00,2019-12-01 11:11:50.766000+00:00,1412888000,94.98,248
ch2_tmc_nrn_20191201T1102192527_d_img_d18.zip,NRN,2019-12-01 11:02:19.252000+00:00,2019-12-01 11:11:50.763000+00:00,1412880000,94.98,247
ch2_tmc_nca_20191201T1102192560_d_img_d18.zip,NCA,2019-12-01 11:02:19.256000+00:00,2019-12-01 11:11:50.766000+00:00,1412880000,94.98,219
ch2_tmc_nra_20191201T1102192560_d_img_d18.zip,NRA,2019-12-01 11:02:19.256000+00:00,2019-12-01 11:11:50.766000+00:00,1412880000,94.98,248
ch2_tmc_nca_20191201T1457503374_d_img_gds.zip,NCA,2019-12-01 14:57:50.337000+00:00,2019-12-01 15:07:21.722000+00:00,1412568000,95.18,227
ch2_tmc_ncf_20191201T1457503374_d_img_gds.zip,NCF,2019-12-01 14:57:50.337000+00:00,2019-12-01 15:07:21.725000+00:00,1412576000,95.18,216
ch2_tmc_nra_20191201T1457503374_d_img_gds.zip,NRA,2019-12-01 14:57:50.337000+00:00,2019-12-01 15:07:21.722000+00:00,1412568000,95.18,246
ch2_tmc_nrf_20191201T1457503374_d_img_gds.zip,NRF,2019-12-01 14:57:50.337000+00:00,2019-12-01 15:07:21.725000+00:00,1412576000,95.18,250
ch2_tmc_ncn_20191201T1457503406_d_img_gds.zip,NCN,2019-12-01 14:57:50.340000+00:00,2019-12-01 15:07:21.725000+00:00,1412568000,95.18,214
ch2_tmc_nrn_20191201T1457503406_d_img_gds.zip,NRN,2019-12-01 14:57:50.340000+00:00,2019-12-01 15:07:21.725000+00:00,1412568000,95.18,238
ch2_tmc_nca_20191202T0639511671_d_img_d18.zip,NCA,2019-12-02 06:39:51.167000+00:00,2019-12-02 06:49:26.781000+00:00,1423024000,94.52,214
ch2_tmc_ncf_20191202T0639511671_d_img_d18.zip,NCF,2019-12-02 06:39:51.167000+00:00,2019-12-02 06:49:26.777000+00:00,1423016000,94.52,222
ch2_tmc_ncn_20191202T0639511671_d_img_d18.zip,NCN,2019-12-02 06:39:51.167000+00:00,2019-12-02 06:49:26.781000+00:00,1423024000,94.52,220
ch2_tmc_ndn_20191202T0639511671_d_dtm_d18.zip,NDN,2019-12-02 06:39:51.167000+00:00,2019-12-02 06:49:26.781000+00:00,347404579,94.52,204
ch2_tmc_ndn_20191202T0639511671_d_oth_d18.zip,NDN,2019-12-02 06:39:51.167000+00:00,2019-12-02 06:49:26.781000+00:00,1388987659,94.52,207
ch2_tmc_nra_20191202T0639511671_d_img_d18.zip,NRA,2019-12-02 06:39:51.167000+00:00,2019-12-02 06:49:26.781000+00:00,1423024000,94.52,246
ch2_tmc_nrf_20191202T0639511671_d_img_d18.zip,NRF,2019-12-02 06:39:51.167000+00:00,2019-12-02 06:49:26.777000+00:00,1423016000,94.52,239
ch2_tmc_nrn_20191202T0639511671_d_img_d18.zip,NRN,2019-12-02 06:39:51.167000+00:00,2019-12-02 06:49:26.781000+00:00,1423024000,94.52,238
ch2_tmc_nca_20191203T1406528783_d_img_d18.zip,NCA,2019-12-03 14:06:52.878000+00:00,2019-12-03 14:16:41.801000+00:00,1455928000,104.75,221
ch2_tmc_ncn_20191203T1406528783_d_img_d18.zip,NCN,2019-12-03 14:06:52.878000+00:00,2019-12-03 14:16:41.801000+00:00,1455928000,104.75,226
ch2_tmc_ndn_20191203T1406528783_d_dtm_d18.zip,NDN,2019-12-03 14:06:52.878000+00:00,2019-12-03 14:16:41.801000+00:00,486711915,104.75,212
ch2_tmc_ndn_20191203T1406528783_d_oth_d18.zip,NDN,2019-12-03 14:06:52.878000+00:00,2019-12-03 14:16:41.801000+00:00,1946200341,104.75,205
ch2_tmc_nra_20191203T1406528783_d_img_d18.zip,NRA,2019-12-03 14:06:52.878000+00:00,2019-12-03 14:16:41.801000+00:00,1455928000,104.75,237
ch2_tmc_nrn_20191203T1406528783_d_img_d18.zip,NRN,2019-12-03 14:06:52.878000+00:00,2019-12-03 14:16:41.801000+00:00,1455928000,104.75,242
ch2_tmc_ncf_20191203T1406528814_d_img_d18.zip,NCF,2019-12-03 14:06:52.881000+00:00,2019-12-03 14:16:41.798000+00:00,1455912000,104.75,224
ch2_tmc_nrf_20191203T1406528814_d_img_d18.zip,NRF,2019-12-03 14:06:52.881000+00:00,2019-12-03 14:16:41.798000+00:00,1455912000,104.75,239
ch2_tmc_nca_20191206T0122222471_d_img_gds.zip,NCA,2019-12-06 01:22:22.247000+00:00,2019-12-06 01:29:10.979000+00:00,1010464000,95.15,219
ch2_tmc_ncn_20191206T0122222471_d_img_gds.zip,NCN,2019-12-06 01:22:22.247000+00:00,2019-12-06 01:29:10.976000+00:00,1010456000,95.15,222
ch2_tmc_ndn_20191206T0122222471_d_dtm_gds.zip,NDN,2019-12-06 01:22:22.247000+00:00,2019-12-06 01:29:10.976000+00:00,341327253,95.15,212
ch2_tmc_ndn_20191206T0122222471_d_oth_gds.zip,NDN,2019-12-06 01:22:22.247000+00:00,2019-12-06 01:29:10.976000+00:00,1364875987,95.15,205
ch2_tmc_nra_20191206T0122222471_d_img_gds.zip,NRA,2019-12-06 01:22:22.247000+00:00,2019-12-06 01:29:10.979000+00:00,1000416000,95.15,236
ch2_tmc_nrn_20191206T0122222471_d_img_gds.zip,NRN,2019-12-06 01:22:22.247000+00:00,2019-12-06 01:29:10.976000+00:00,1000416000,95.15,236
ch2_tmc_ncf_20191206T0122222504_d_img_gds.zip,NCF,2019-12-06 01:22:22.250000+00:00,2019-12-06 01:29:10.979000+00:00,1010456000,95.15,221
ch2_tmc_nrf_20191206T0122222504_d_img_gds.zip,NRF,2019-12-06 01:22:22.250000+00:00,2019-12-06 01:29:10.979000+00:00,1000408000,95.15,247
ch2_tmc_nca_20191207T1040107224_d_img_d18.zip,NCA,2019-12-07 10:40:10.722000+00:00,2019-12-07 10:49:47.356000+00:00,1425544000,90.56,217
ch2_tmc_ncf_20191207T1040107224_d_img_d18.zip,NCF,2019-12-07 10:40:10.722000+00:00,2019-12-07 10:49:47.356000+00:00,1425544000,90.56,230
ch2_tmc_ncn_20191207T1040107224_d_img_d18.zip,NCN,2019-12-07 10:40:10.722000+00:00,2019-12-07 10:49:47.352000+00:00,1425536000,90.56,223
ch2_tmc_ndn_20191207T1040107224_d_dtm_d18.zip,NDN,2019-12-07 10:40:10.722000+00:00,2019-12-07 10:49:47.352000+00:00,562576221,90.56,209
ch2_tmc_ndn_20191207T1040107224_d_oth_d18.zip,NDN,2019-12-07 10:40:10.722000+00:00,2019-12-07 10:49:47.352000+00:00,2250330471,90.56,208
ch2_tmc_nra_20191207T1040107224_d_img_d18.zip,NRA,2019-12-07 10:40:10.722000+00:00,2019-12-07 10:49:47.356000+00:00,1425544000,90.56,251
ch2_tmc_nrf_20191207T1040107224_d_img_d18.zip,NRF,2019-12-07 10:40:10.722000+00:00,2019-12-07 10:49:47.356000+00:00,1425544000,90.56,250
ch2_tmc_nrn_20191207T1040107224_d_img_d18.zip,NRN,2019-12-07 10:40:10.722000+00:00,2019-12-07 10:49:47.352000+00:00,1425536000,90.56,239
ch2_tmc_ndn_20191208T2001343129_d_dtm_m65.zip,NDN,2019-12-08 20:01:34.312000+00:00,2019-12-08 20:05:29.102000+00:00,112333835,85.53,11
ch2_tmc_ndn_20191208T2001343129_d_oth_m65.zip,NDN,2019-12-08 20:01:34.312000+00:00,2019-12-08 20:05:29.102000+00:00,448920885,85.53,11
ch2_tmc_nca_20191210T0124539756_d_img_gds.zip,NCA,2019-12-10 01:24:53.975000+00:00,2019-12-10 01:34:38.806000+00:00,1445808000,87.97,220
ch2_tmc_ncf_20191210T0124539756_d_img_gds.zip,NCF,2019-12-10 01:24:53.975000+00:00,2019-12-10 01:34:38.803000+00:00,1445800000,87.97,221
ch2_tmc_ncn_20191210T0124539756_d_img_gds.zip,NCN,2019-12-10 01:24:53.975000+00:00,2019-12-10 01:34:38.806000+00:00,1445808000,87.97,225
ch2_tmc_ndn_20191210T0124539756_d_dtm_gds.zip,NDN,2019-12-10 01:24:53.975000+00:00,2019-12-10 01:34:38.806000+00:00,408839813,87.97,210
ch2_tmc_ndn_20191210T0124539756_d_oth_gds.zip,NDN,2019-12-10 01:24:53.975000+00:00,2019-12-10 01:34:38.806000+00:00,1634031563,87.97,212
ch2_tmc_nra_20191210T0124539756_d_img_gds.zip,NRA,2019-12-10 01:24:53.975000+00:00,2019-12-10 01:34:38.806000+00:00,1445808000,87.97,250
ch2_tmc_nrf_20191210T0124539756_d_img_gds.zip,NRF,2019-12-10 01:24:53.975000+00:00,2019-12-10 01:34:38.803000+00:00,1445800000,87.97,235
ch2_tmc_nrn_20191210T0124539756_d_img_gds.zip,NRN,2019-12-10 01:24:53.975000+00:00,2019-12-10 01:34:38.806000+00:00,1445808000,87.97,249
ch2_tmc_ndn_20191212T2004326956_d_dtm_d18_5m.zip,NDN,2019-12-12 20:04:32.695000+00:00,2019-12-12 20:14:03.187000+00:00,1273966989,86.2,203
ch2_tmc_ndn_20191212T2004326956_d_oth_d18_5m.zip,NDN,2019-12-12 20:04:32.695000+00:00,2019-12-12 20:14:03.187000+00:00,1273966963,86.2,203
ch2_tmc_nca_20191213T0157194265_d_img_m65.zip,NCA,2019-12-13 01:57:19.426000+00:00,2019-12-13 02:05:28.464000+00:00,1208992000,85.56,214
ch2_tmc_ncf_20191213T0157194265_d_img_m65.zip,NCF,2019-12-13 01:57:19.426000+00:00,2019-12-13 02:05:28.460000+00:00,1208984000,85.56,217
ch2_tmc_nra_20191213T0157194265_d_img_m65.zip,NRA,2019-12-13 01:57:19.426000+00:00,2019-12-13 02:05:28.464000+00:00,1171600000,85.56,244
ch2_tmc_nrf_20191213T0157194265_d_img_m65.zip,NRF,2019-12-13 01:57:19.426000+00:00,2019-12-13 02:05:28.460000+00:00,1171592000,85.56,242
ch2_tmc_ncn_20191213T0157194298_d_img_m65.zip,NCN,2019-12-13 01:57:19.429000+00:00,2019-12-13 02:05:28.464000+00:00,1208984000,85.56,221
ch2_tmc_nrn_20191213T0157194298_d_img_m65.zip,NRN,2019-12-13 01:57:19.429000+00:00,2019-12-13 02:05:28.464000+00:00,1171592000,85.56,237
ch2_tmc_nca_20191213T1738373173_d_img_d18.zip,NCA,2019-12-13 17:38:37.317000+00:00,2019-12-13 17:48:08.391000+00:00,1412576000,85.32,219
ch2_tmc_ncn_20191213T1738373173_d_img_d18.zip,NCN,2019-12-13 17:38:37.317000+00:00,2019-12-13 17:48:08.388000+00:00,1412568000,85.32,226
ch2_tmc_ndn_20191213T1738373173_d_dtm_d18.zip,NDN,2019-12-13 17:38:37.317000+00:00,2019-12-13 17:48:08.388000+00:00,317765433,85.32,206
ch2_tmc_ndn_20191213T1738373173_d_oth_d18.zip,NDN,2019-12-13 17:38:37.317000+00:00,2019-12-13 17:48:08.388000+00:00,1271704147,85.32,211
ch2_tmc_nra_20191213T1738373173_d_img_d18.zip,NRA,2019-12-13 17:38:37.317000+00:00,2019-12-13 17:48:08.391000+00:00,1412576000,85.32,245
ch2_tmc_nrn_20191213T1738373173_d_img_d18.zip,NRN,2019-12-13 17:38:37.317000+00:00,2019-12-13 17:48:08.388000+00:00,1412568000,85.32,246
ch2_tmc_ncf_20191213T1738376423_d_img_d18.zip,NCF,2019-12-13 17:38:37.642000+00:00,2019-12-13 17:48:08.391000+00:00,1412568000,85.32,230
ch2_tmc_nrf_20191213T1738376423_d_img_d18.zip,NRF,2019-12-13 17:38:37.642000+00:00,2019-12-13 17:48:08.391000+00:00,1412568000,85.32,239
ch2_tmc_nca_20191213T2133547819_d_img_d18.zip,NCA,2019-12-13 21:33:54.781000+00:00,2019-12-13 21:43:26.169000+00:00,1412576000,85.06,218
ch2_tmc_ncf_20191213T2133547819_d_img_d18.zip,NCF,2019-12-13 21:33:54.781000+00:00,2019-12-13 21:43:26.166000+00:00,1412568000,85.06,220
ch2_tmc_nra_20191213T2133547819_d_img_d18.zip,NRA,2019-12-13 21:33:54.781000+00:00,2019-12-13 21:43:26.169000+00:00,1412576000,85.06,253
ch2_tmc_nrf_20191213T2133547819_d_img_d18.zip,NRF,2019-12-13 21:33:54.781000+00:00,2019-12-13 21:43:26.166000+00:00,1412568000,85.06,250
ch2_tmc_ncn_20191213T2133547852_d_img_d18.zip,NCN,2019-12-13 21:33:54.785000+00:00,2019-12-13 21:43:26.169000+00:00,1412568000,85.06,232
ch2_tmc_ndn_20191213T2133547852_d_dtm_d18.zip,NDN,2019-12-13 21:33:54.785000+00:00,2019-12-13 21:43:26.169000+00:00,317352621,85.06,208
ch2_tmc_ndn_20191213T2133547852_d_oth_d18.zip,NDN,2019-12-13 21:33:54.785000+00:00,2019-12-13 21:43:26.169000+00:00,1269408019,85.06,208
ch2_tmc_nrn_20191213T2133547852_d_img_d18.zip,NRN,2019-12-13 21:33:54.785000+00:00,2019-12-13 21:43:26.169000+00:00,1412568000,85.06,239
ch2_tmc_nca_20191215T0851578290_d_img_gds.zip,NCA,2019-12-15 08:51:57.829000+00:00,2019-12-15 09:00:55.225000+00:00,1328544000,85.22,224
ch2_tmc_ncf_20191215T0851578290_d_img_gds.zip,NCF,2019-12-15 08:51:57.829000+00:00,2019-12-15 09:00:55.229000+00:00,1328552000,85.22,215
ch2_tmc_ncn_20191215T0851578290_d_img_gds.zip,NCN,2019-12-15 08:51:57.829000+00:00,2019-12-15 09:00:55.229000+00:00,1328552000,85.22,232
ch2_tmc_ndn_20191215T0851578290_d_dtm_gds.zip,NDN,2019-12-15 08:51:57.829000+00:00,2019-12-15 09:00:55.229000+00:00,295903461,85.22,211
ch2_tmc_ndn_20191215T0851578290_d_oth_gds.zip,NDN,2019-12-15 08:51:57.829000+00:00,2019-12-15 09:00:55.229000+00:00,1184211283,85.22,213
ch2_tmc_nra_20191215T0851578290_d_img_gds.zip,NRA,2019-12-15 08:51:57.829000+00:00,2019-12-15 09:00:55.225000+00:00,1328544000,85.22,249
ch2_tmc_nrf_20191215T0851578290_d_img_gds.zip,NRF,2019-12-15 08:51:57.829000+00:00,2019-12-15 09:00:55.229000+00:00,1328552000,85.22,237
ch2_tmc_nrn_20191215T0851578290_d_img_gds.zip,NRN,2019-12-15 08:51:57.829000+00:00,2019-12-15 09:00:55.229000+00:00,1328552000,85.22,249
ch2_tmc_nca_20191216T0627459222_d_img_g26.zip,NCA,2019-12-16 06:27:45.922000+00:00,2019-12-16 06:30:53.171000+00:00,462920000,86.17,227
ch2_tmc_ncf_20191216T0627459222_d_img_g26.zip,NCF,2019-12-16 06:27:45.922000+00:00,2019-12-16 06:30:53.171000+00:00,462920000,86.17,226
ch2_tmc_ncn_20191216T0627459222_d_img_g26.zip,NCN,2019-12-16 06:27:45.922000+00:00,2019-12-16 06:30:53.174000+00:00,462928000,86.17,230
ch2_tmc_ndn_20191216T0627459222_d_dtm_g26.zip,NDN,2019-12-16 06:27:45.922000+00:00,2019-12-16 06:30:53.174000+00:00,77152313,86.17,211
ch2_tmc_ndn_20191216T0627459222_d_oth_g26.zip,NDN,2019-12-16 06:27:45.922000+00:00,2019-12-16 06:30:53.174000+00:00,308773355,86.17,208
ch2_tmc_nra_20191216T0627459222_d_img_g26.zip,NRA,2019-12-16 06:27:45.922000+00:00,2019-12-16 06:30:53.171000+00:00,462920000,86.17,243
ch2_tmc_nrf_20191216T0627459222_d_img_g26.zip,NRF,2019-12-16 06:27:45.922000+00:00,2019-12-16 06:30:53.171000+00:00,462920000,86.17,238
ch2_tmc_nrn_20191216T0627459222_d_img_g26.zip,NRN,2019-12-16 06:27:45.922000+00:00,2019-12-16 06:30:53.174000+00:00,462928000,86.17,245
ch2_tmc_nca_20191217T0003263102_d_img_d18.zip,NCA,2019-12-17 00:03:26.310000+00:00,2019-12-17 00:13:13.165000+00:00,1451504000,86.7,218
ch2_tmc_ncf_20191217T0003263102_d_img_d18.zip,NCF,2019-12-17 00:03:26.310000+00:00,2019-12-17 00:13:13.162000+00:00,1451496000,86.7,226
ch2_tmc_ncn_20191217T0003263102_d_img_d18.zip,NCN,2019-12-17 00:03:26.310000+00:00,2019-12-17 00:13:13.165000+00:00,1451504000,86.7,224
ch2_tmc_ndn_20191217T0003263102_d_dtm_d18.zip,NDN,2019-12-17 00:03:26.310000+00:00,2019-12-17 00:13:13.165000+00:00,425055259,86.7,210
ch2_tmc_ndn_20191217T0003263102_d_oth_d18.zip,NDN,2019-12-17 00:03:26.310000+00:00,2019-12-17 00:13:13.165000+00:00,1699578379,86.7,208
ch2_tmc_nra_20191217T0003263102_d_img_d18.zip,NRA,2019-12-17 00:03:26.310000+00:00,2019-12-17 00:13:13.165000+00:00,1451504000,86.7,246
ch2_tmc_nrf_20191217T0003263102_d_img_d18.zip,NRF,2019-12-17 00:03:26.310000+00:00,2019-12-17 00:13:13.162000+00:00,1451496000,86.7,243
ch2_tmc_nrn_20191217T0003263102_d_img_d18.zip,NRN,2019-12-17 00:03:26.310000+00:00,2019-12-17 00:13:13.165000+00:00,1451504000,86.7,236
ch2_tmc_nca_20191219T0500136311_d_img_gds.zip,NCA,2019-12-19 05:00:13.631000+00:00,2019-12-19 05:09:47.646000+00:00,1417632000,83.67,217
ch2_tmc_ncf_20191219T0500136311_d_img_gds.zip,NCF,2019-12-19 05:00:13.631000+00:00,2019-12-19 05:09:47.646000+00:00,1417632000,83.67,222
ch2_tmc_ncn_20191219T0500136311_d_img_gds.zip,NCN,2019-12-19 05:00:13.631000+00:00,2019-12-19 05:09:47.613000+00:00,1417624000,83.67,225
ch2_tmc_ndn_20191219T0500136311_d_dtm_gds.zip,NDN,2019-12-19 05:00:13.631000+00:00,2019-12-19 05:09:47.613000+00:00,537511109,83.67,212
ch2_tmc_ndn_20191219T0500136311_d_oth_gds.zip,NDN,2019-12-19 05:00:13.631000+00:00,2019-12-19 05:09:47.613000+00:00,2150042149,83.67,207
ch2_tmc_nra_20191219T0500136311_d_img_gds.zip,NRA,2019-12-19 05:00:13.631000+00:00,2019-12-19 05:09:47.646000+00:00,1417632000,83.67,253
ch2_tmc_nrf_20191219T0500136311_d_img_gds.zip,NRF,2019-12-19 05:00:13.631000+00:00,2019-12-19 05:09:47.646000+00:00,1417632000,83.67,250
ch2_tmc_nrn_20191219T0500136311_d_img_gds.zip,NRN,2019-12-19 05:00:13.631000+00:00,2019-12-19 05:09:47.613000+00:00,1417624000,83.67,248
ch2_tmc_nca_20191219T1053106529_d_img_gds.zip,NCA,2019-12-19 10:53:10.652000+00:00,2019-12-19 11:02:44.650000+00:00,1420480000,82.94,232
ch2_tmc_ncf_20191219T1053106529_d_img_gds.zip,NCF,2019-12-19 10:53:10.652000+00:00,2019-12-19 11:02:44.653000+00:00,1420488000,82.94,218
ch2_tmc_ncn_20191219T1053106529_d_img_gds.zip,NCN,2019-12-19 10:53:10.652000+00:00,2019-12-19 11:02:44.653000+00:00,1420488000,82.94,221
ch2_tmc_ndn_20191219T1053106529_d_dtm_gds.zip,NDN,2019-12-19 10:53:10.652000+00:00,2019-12-19 11:02:44.653000+00:00,546130795,82.94,211
ch2_tmc_ndn_20191219T1053106529_d_oth_gds.zip,NDN,2019-12-19 10:53:10.652000+00:00,2019-12-19 11:02:44.653000+00:00,2185200359,82.94,212
ch2_tmc_nra_20191219T1053106529_d_img_gds.zip,NRA,2019-12-19 10:53:10.652000+00:00,2019-12-19 11:02:44.650000+00:00,1420480000,82.94,250
ch2_tmc_nrf_20191219T1053106529_d_img_gds.zip,NRF,2019-12-19 10:53:10.652000+00:00,2019-12-19 11:02:44.653000+00:00,1420488000,82.94,237
ch2_tmc_nrn_20191219T1053106529_d_img_gds.zip,NRN,2019-12-19 10:53:10.652000+00:00,2019-12-19 11:02:44.653000+00:00,1420488000,82.94,236
ch2_tmc_nca_20191219T1646107526_d_img_d18.zip,NCA,2019-12-19 16:46:10.752000+00:00,2019-12-19 16:55:44.315000+00:00,1417952000,82.51,233
ch2_tmc_ncf_20191219T1646107526_d_img_d18.zip,NCF,2019-12-19 16:46:10.752000+00:00,2019-12-19 16:55:44.318000+00:00,1417960000,82.51,225
ch2_tmc_ncn_20191219T1646107526_d_img_d18.zip,NCN,2019-12-19 16:46:10.752000+00:00,2019-12-19 16:55:44.318000+00:00,1417960000,82.51,225
ch2_tmc_ndn_20191219T1646107526_d_dtm_d18.zip,NDN,2019-12-19 16:46:10.752000+00:00,2019-12-19 16:55:44.318000+00:00,549954789,82.51,207
ch2_tmc_ndn_20191219T1646107526_d_oth_d18.zip,NDN,2019-12-19 16:46:10.752000+00:00,2019-12-19 16:55:44.318000+00:00,2199816871,82.51,213
ch2_tmc_nra_20191219T1646107526_d_img_d18.zip,NRA,2019-12-19 16:46:10.752000+00:00,2019-12-19 16:55:44.315000+00:00,1417952000,82.51,253
ch2_tmc_nrf_20191219T1646107526_d_img_d18.zip,NRF,2019-12-19 16:46:10.752000+00:00,2019-12-19 16:55:44.318000+00:00,1417960000,82.51,251
ch2_tmc_nrn_20191219T1646107526_d_img_d18.zip,NRN,2019-12-19 16:46:10.752000+00:00,2019-12-19 16:55:44.318000+00:00,1417960000,82.51,251
ch2_tmc_nca_20191221T0601071304_d_img_g26.zip,NCA,2019-12-21 06:01:07.130000+00:00,2019-12-21 06:04:13.706000+00:00,461256000,79.78,218
ch2_tmc_ncf_20191221T0601071304_d_img_g26.zip,NCF,2019-12-21 06:01:07.130000+00:00,2019-12-21 06:04:13.706000+00:00,461256000,79.78,230
ch2_tmc_ncn_20191221T0601071304_d_img_g26.zip,NCN,2019-12-21 06:01:07.130000+00:00,2019-12-21 06:04:13.706000+00:00,461256000,79.78,228
ch2_tmc_ndn_20191221T0601071304_d_dtm_g26.zip,NDN,2019-12-21 06:01:07.130000+00:00,2019-12-21 06:04:13.706000+00:00,83209509,79.78,212
ch2_tmc_ndn_20191221T0601071304_d_oth_g26.zip,NDN,2019-12-21 06:01:07.130000+00:00,2019-12-21 06:04:13.706000+00:00,333011437,79.78,207
ch2_tmc_nra_20191221T0601071304_d_img_g26.zip,NRA,2019-12-21 06:01:07.130000+00:00,2019-12-21 06:04:13.706000+00:00,461256000,79.78,251
ch2_tmc_nrf_20191221T0601071304_d_img_g26.zip,NRF,2019-12-21 06:01:07.130000+00:00,2019-12-21 06:04:13.706000+00:00,461256000,79.78,236
ch2_tmc_nrn_20191221T0601071304_d_img_g26.zip,NRN,2019-12-21 06:01:07.130000+00:00,2019-12-21 06:04:13.706000+00:00,461256000,79.78,239
ch2_tmc_nca_20191222T1718431309_d_img_cnb.zip,NCA,2019-12-22 17:18:43.130000+00:00,2019-12-22 17:21:22.450000+00:00,393872000,76.57,217
ch2_tmc_ncf_20191222T1718431309_d_img_cnb.zip,NCF,2019-12-22 17:18:43.130000+00:00,2019-12-22 17:21:22.446000+00:00,393864000,76.57,226
ch2_tmc_ncn_20191222T1718431309_d_img_cnb.zip,NCN,2019-12-22 17:18:43.130000+00:00,2019-12-22 17:21:22.450000+00:00,393872000,76.57,220
ch2_tmc_ndn_20191222T1718431309_d_dtm_cnb.zip,NDN,2019-12-22 17:18:43.130000+00:00,2019-12-22 17:21:22.450000+00:00,58472059,76.57,209
ch2_tmc_ndn_20191222T1718431309_d_oth_cnb.zip,NDN,2019-12-22 17:18:43.130000+00:00,2019-12-22 17:21:22.450000+00:00,233885781,76.57,207
ch2_tmc_nra_20191222T1718431309_d_img_cnb.zip,NRA,2019-12-22 17:18:43.130000+00:00,2019-12-22 17:21:22.450000+00:00,393872000,76.57,234
ch2_tmc_nrf_20191222T1718431309_d_img_cnb.zip,NRF,2019-12-22 17:18:43.130000+00:00,2019-12-22 17:21:22.446000+00:00,393864000,76.57,246
ch2_tmc_nrn_20191222T1718431309_d_img_cnb.zip,NRN,2019-12-22 17:18:43.130000+00:00,2019-12-22 17:21:22.450000+00:00,393872000,76.57,237
ch2_tmc_ncn_20191223T1057314387_d_img_g26.zip,NCN,2019-12-23 10:57:31.438000+00:00,2019-12-23 11:06:59.639000+00:00,1404696000,78.31,229
ch2_tmc_ndn_20191223T1057314387_d_dtm_g26.zip,NDN,2019-12-23 10:57:31.438000+00:00,2019-12-23 11:06:59.639000+00:00,385297053,78.31,204
